ts,open,high,low,close,volume,vol_achat,vol_vente,n_trades,n_achat,gros_achat,gros_vente,moyen_achat,moyen_vente,trade_max
1782659700,60046.3,60103.2,59971.8,60036.6,325.171,158.116,167.055,4584,2311,56.009,85.432,71.384,53.152,580216.3851
1782660000,60036.6,60036.6,60000.0,60025.4,161.232,50.244,110.988,2070,1016,15.471,64.878,22.987,31.335,2667897.89
1782660300,60025.4,60050.9,60003.8,60008.6,145.603,69.81,75.793,1972,990,25.888,38.673,28.481,23.395,642404.6732
1782660600,60008.6,60070.1,59974.8,60056.2,220.558,80.451,140.107,3112,1681,14.599,75.465,45.818,42.248,1403340.0
1782660900,60056.2,60070.0,59866.6,59896.7,967.889,465.435,502.454,5887,2370,317.889,194.514,111.089,245.963,7964040.0
1782661200,59896.6,59945.7,59882.9,59939.1,427.108,339.748,87.36,2027,1352,214.598,20.085,90.357,52.859,5160624.6
1782661500,59939.0,59939.0,59850.3,59868.4,261.426,112.6,148.826,2614,1022,54.899,18.116,38.558,103.322,615877.08
1782661800,59868.4,59971.8,59781.8,59826.9,1011.173,346.338,664.835,7062,3269,130.28,262.406,167.821,334.394,2061604.68
1782662100,59827.0,59850.0,59802.0,59849.9,580.115,394.738,185.377,2724,1609,266.584,60.392,94.664,104.673,3259790.1
1782662400,59850.0,59915.7,59834.3,59878.9,918.822,633.94,284.882,4551,2422,524.576,142.369,72.636,111.243,27890578.8
1782662700,59878.9,59895.2,59770.9,59814.8,379.104,112.128,266.976,3736,1538,45.239,115.764,44.826,116.908,1162728.81
1782663000,59814.8,59858.5,59798.0,59800.0,273.665,118.653,155.012,3076,1469,46.712,53.416,49.991,78.958,738261.8625
1782663300,59800.1,59873.9,59751.6,59832.4,413.814,197.166,216.648,4485,2435,62.748,85.841,98.82,97.522,1247997.3162
1782663600,59832.4,59843.7,59750.3,59763.1,384.435,136.855,247.58,3286,1406,53.895,87.117,57.682,130.558,1113817.4201
1782663900,59763.1,59769.4,59645.0,59741.3,1434.566,560.722,873.844,10556,5068,215.686,380.576,269.549,406.976,1369090.052
1782664200,59741.3,59768.3,59573.8,59619.9,1101.527,342.42,759.107,8958,4065,91.048,433.572,191.89,258.34,5214972.099
1782664500,59620.0,59717.5,59601.5,59672.6,693.404,408.997,284.407,8121,4548,162.855,129.019,186.451,113.339,870067.355
1782664800,59672.1,59729.9,59578.0,59589.9,574.642,275.9,298.742,6105,2827,143.835,129.403,91.034,125.209,2488657.6
1782665100,59589.9,59708.0,59550.0,59671.5,702.345,321.847,380.498,7421,4084,93.663,169.508,168.327,157.876,1177303.008
1782665400,59671.4,59673.7,59595.2,59649.5,336.949,155.937,181.012,4450,2217,38.095,54.634,83.979,94.456,388494.1984
1782665700,59649.5,59666.7,59640.0,59655.9,211.288,106.352,104.936,2696,1539,29.946,26.88,49.463,62.456,401071.491
1782666000,59655.9,59698.6,59622.0,59658.4,355.257,179.213,176.044,3881,2086,53.272,57.729,92.825,91.342,928159.1865
1782666300,59658.3,59821.9,59650.0,59721.5,926.281,573.653,352.628,8400,4740,213.494,153.576,294.824,153.871,1190795.6382
1782666600,59721.4,59725.2,59523.0,59608.8,796.23,275.419,520.811,6353,2647,129.661,244.15,110.405,224.776,1178112.8896
1782666900,59608.9,59659.5,59566.0,59608.2,365.843,204.379,161.464,4510,2342,82.624,41.748,89.102,91.759,1266134.58
1782667200,59608.2,59645.9,59589.0,59628.6,433.077,293.311,139.766,4003,2398,84.044,52.296,165.832,68.809,844005.384
1782667500,59628.6,59628.6,59563.6,59567.7,276.705,123.376,153.329,2405,977,67.914,55.946,41.09,76.738,564829.2
1782667800,59567.8,59615.0,59544.0,59546.3,456.291,207.438,248.853,3294,1578,116.351,140.647,70.912,82.306,3461187.0433
1782668100,59546.3,59550.1,59366.6,59415.8,3238.676,1041.982,2196.694,14870,6585,439.247,1400.807,513.377,664.292,10597674.769
1782668400,59415.9,59533.0,59415.8,59505.1,537.51,316.696,220.814,6263,3685,112.618,76.18,149.505,114.996,783482.6172
1782668700,59505.0,59563.4,59488.0,59490.5,304.633,160.974,143.659,3509,1779,75.787,41.912,56.246,80.381,672393.9943
1782669000,59490.5,59604.8,59490.4,59556.9,452.831,272.593,180.238,4245,2486,85.883,76.115,146.558,82.971,832565.1636
1782669300,59556.9,59608.0,59549.6,59557.3,258.584,115.777,142.807,2496,1314,41.736,66.213,53.844,62.212,2128791.0712
1782669600,59557.3,59678.8,59544.8,59629.3,556.316,350.104,206.212,5514,3270,143.696,82.12,156.34,99.902,511977.76
1782669900,59629.2,59666.6,59584.3,59644.2,254.636,124.963,129.673,3331,1700,39.61,29.71,60.384,80.608,330106.6976
1782670200,59644.3,59653.0,59613.6,59616.4,187.054,63.1,123.954,1852,778,26.507,58.123,24.875,53.613,893015.6587
1782670500,59616.4,59637.7,59592.0,59598.2,290.986,91.953,199.033,2767,1314,45.004,115.227,28.526,68.115,805339.8198
1782670800,59598.2,59632.3,59584.3,59604.9,169.625,83.176,86.449,1825,969,33.539,26.618,34.51,49.501,537944.15
1782671100,59604.8,59646.3,59566.0,59579.2,251.46,122.415,129.045,2590,1288,50.058,39.594,54.829,74.069,630972.4956
1782671400,59579.1,59649.4,59576.4,59588.6,260.225,131.797,128.428,2817,1512,65.433,53.819,46.429,61.705,564768.5472
1782671700,59588.6,59600.0,59544.3,59547.9,218.253,65.262,152.991,2236,873,26.279,57.208,28.007,76.047,711810.4636
1782672000,59547.9,59611.5,59547.9,59568.2,171.311,67.853,103.458,1798,991,26.764,43.873,28.275,50.734,690106.0842
1782672300,59568.3,59595.0,59466.9,59488.9,313.451,90.714,222.737,3098,1126,38.825,68.271,36.781,125.424,1051067.5
1782672600,59488.8,59571.1,59480.4,59517.4,279.044,128.454,150.59,3121,1744,54.964,58.691,50.576,76.564,656251.9696
1782672900,59517.4,59599.6,59500.8,59580.7,218.596,99.351,119.245,2588,1581,33.42,51.872,43.46,57.068,765834.054
1782673200,59580.7,59584.2,59430.2,59470.8,311.468,122.63,188.838,3774,1462,70.725,60.88,32.837,100.217,914743.296
1782673500,59470.8,59522.7,59460.4,59518.9,178.398,71.703,106.695,2216,1327,18.903,42.377,37.006,54.32,874748.5304
1782673800,59518.9,59522.2,59469.9,59478.6,188.371,75.468,112.903,1931,822,27.29,34.076,35.397,64.271,325419.84
1782674100,59478.6,59490.5,59415.8,59440.0,218.323,54.978,163.345,2756,1156,7.84,51.685,32.174,90.109,801471.44
1782674400,59440.1,59508.6,59407.6,59480.6,229.331,116.147,113.184,3404,1899,31.98,19.61,61.597,75.618,653997.8792
1782674700,59480.6,59520.0,59474.6,59520.0,140.002,63.551,76.451,2022,1190,9.495,16.61,37.95,50.53,269054.0258
1782675000,59520.0,59658.2,59506.0,59583.4,509.652,260.946,248.706,4496,2625,120.18,123.352,101.295,101.519,1451269.9944
1782675300,59583.4,59583.4,59388.0,59416.7,616.613,198.316,418.297,5432,1989,103.247,212.101,69.516,165.313,1523177.5734
1782675600,59416.8,59422.2,59390.4,59408.1,293.495,133.179,160.316,2055,1020,72.912,74.745,44.017,71.488,1326769.568
1782675900,59408.1,59412.0,59224.6,59329.4,2014.511,736.491,1278.02,12838,5977,333.867,730.765,324.036,445.398,5288145.072
1782676200,59329.3,59470.2,59304.9,59458.1,541.818,362.886,178.932,6079,3645,152.729,83.33,161.981,69.738,1202040.0
1782676500,59458.0,59478.0,59410.1,59451.4,398.929,208.668,190.261,3851,2060,55.68,104.604,121.343,65.284,3187352.3
1782676800,59451.3,59506.5,59443.8,59496.0,276.501,169.645,106.856,3385,1998,42.081,49.468,98.107,42.104,663119.1071
1782677100,59496.1,59523.7,59483.3,59515.7,130.444,75.668,54.776,1904,1133,17.2,21.551,41.774,23.083,423667.3518
1782677400,59515.7,59657.5,59515.7,59637.5,436.407,313.228,123.179,3922,2582,144.892,59.761,131.723,46.697,910969.1952
1782677700,59637.4,59747.7,59627.6,59663.8,671.268,411.016,260.252,5184,2808,186.087,123.956,182.191,105.456,1649680.4
1782678000,59663.9,59689.5,59650.0,59676.3,394.514,174.486,220.028,1985,1087,97.718,157.354,57.91,50.978,2186470.75
1782678300,59676.4,59727.4,59653.4,59693.5,458.788,199.541,259.247,3571,1808,79.171,121.279,90.193,113.401,614594.0007
1782678600,59693.5,59700.3,59650.0,59650.0,336.095,179.746,156.349,1588,653,119.819,87.45,49.333,56.341,5007869.35
1782678900,59650.1,59695.2,59606.3,59670.1,895.943,289.575,606.368,3777,2124,110.93,510.877,140.867,78.251,18245861.3
1782679200,59670.0,59685.0,59644.8,59646.2,125.772,65.172,60.6,1062,477,26.71,33.819,30.075,18.649,512036.7571
1782679500,59646.2,59701.5,59625.3,59657.0,263.945,182.557,81.388,1845,1042,123.524,37.619,40.616,34.205,1674435.15
1782679800,59657.0,59657.0,59623.3,59632.1,136.363,68.85,67.513,1057,405,40.825,30.532,22.623,28.38,613880.6958
1782680100,59632.1,59644.3,59632.1,59634.0,97.328,57.203,40.125,786,422,28.034,19.975,22.223,14.925,439339.1772
1782680400,59634.1,59642.5,59623.0,59632.8,149.854,102.967,46.887,1047,490,71.267,13.705,23.94,23.331,739790.9483
1782680700,59632.8,59681.8,59628.8,59668.8,190.776,132.874,57.902,1900,1179,48.588,31.343,67.138,19.634,416113.775
1782681000,59668.8,59670.4,59623.0,59670.0,356.634,78.439,278.195,1371,605,38.121,238.338,30.372,29.222,8082732.372
1782681300,59670.0,59675.0,59633.9,59675.0,108.096,62.121,45.975,1282,655,26.802,15.287,23.108,23.686,435275.5361
1782681600,59675.0,59692.5,59635.5,59676.0,99.116,62.204,36.912,1335,737,14.939,15.325,31.934,14.923,336464.0552
1782681900,59676.0,59720.1,59651.9,59680.9,199.972,101.029,98.943,1893,1057,26.867,40.002,55.012,49.5,682813.1422
1782682200,59681.0,59704.9,59672.5,59697.3,140.351,73.148,67.203,1281,688,33.019,11.572,28.199,48.534,498569.7318
1782682500,59697.3,59773.8,59661.3,59661.3,298.379,142.167,156.212,2679,1313,53.15,49.311,62.704,89.39,789255.5552
1782682800,59661.2,59686.8,59628.6,59628.6,206.431,62.272,144.159,1725,665,32.855,66.381,18.947,63.656,3351142.3116
1782683100,59628.6,59655.0,59355.3,59355.3,1797.553,579.903,1217.65,14723,6309,389.964,812.631,134.625,319.919,24438275.24
1782683400,59355.4,59399.8,59300.0,59365.2,805.137,365.008,440.129,9556,4746,188.295,207.241,128.142,185.491,2449758.915
1782683700,59365.2,59418.1,59333.6,59418.1,298.361,150.67,147.691,3125,1811,53.935,58.77,70.271,74.531,1295124.0934
1782684000,59418.1,59883.2,59418.1,59766.8,2035.604,1142.391,893.213,23367,13158,479.48,378.772,509.303,416.02,5107943.5
1782684300,59766.5,59861.2,59641.9,59649.2,798.453,353.104,445.349,12815,5875,150.949,150.582,144.007,226.315,1000056.3124
1782684600,59649.1,59678.1,59576.1,59606.7,423.197,205.918,217.279,8766,4255,58.049,52.161,110.289,123.735,498857.3408
1782684900,59606.7,59617.3,59250.0,59329.3,1455.044,549.39,905.654,12028,4946,289.354,464.234,207.358,356.505,5066032.168
1782685200,59329.3,59500.0,59121.8,59467.3,1804.791,933.909,870.882,19856,10488,422.071,349.556,400.119,416.944,2250014.4
1782685500,59467.2,59467.2,59228.0,59356.0,822.973,439.677,383.296,10520,5071,275.286,155.109,119.182,181.164,1504641.2
1782685800,59356.1,59433.8,59164.9,59191.1,863.391,335.306,528.085,12768,5696,163.094,248.592,124.34,212.696,868469.3488
1782686100,59191.5,59299.3,59142.4,59283.3,726.296,391.037,335.259,8622,4767,161.458,143.414,180.577,148.254,3640919.1
1782686400,59283.3,59289.1,59041.8,59077.1,1246.744,473.718,773.026,11636,5063,250.517,388.945,163.395,302.093,2995010.7
1782686700,59077.1,59193.6,59077.1,59173.1,499.852,283.43,216.422,8621,4882,65.548,93.591,157.019,83.913,1148190.3825
1782687000,59173.2,59173.2,58888.0,58988.6,2201.373,688.529,1512.844,17167,7783,275.646,832.976,309.391,558.89,7431050.0
1782687300,58988.1,59099.1,58986.0,59040.1,772.35,418.19,354.16,10327,5584,153.252,155.003,195.144,149.321,782040.429
1782687600,59040.0,59283.1,58975.0,59218.1,1273.218,774.393,498.825,15181,8574,334.89,229.485,344.939,200.352,2371818.9714
1782687900,59218.2,59323.0,59152.8,59271.3,437.757,201.299,236.458,8184,4294,70.042,80.05,82.396,117.314,370631.0896
1782688200,59271.4,59341.2,59231.5,59235.3,353.443,172.144,181.299,5370,2606,47.492,69.263,90.604,79.807,332127.0994
1782688500,59235.3,59391.6,59218.7,59355.0,381.279,199.434,181.845,5931,3454,57.088,61.7,98.414,92.907,616078.5542
1782688800,59355.0,59381.8,59268.1,59366.1,240.423,133.264,107.159,4631,2446,51.467,34.422,52.686,51.045,593741.0
1782689100,59366.0,59560.0,59343.4,59508.4,996.574,674.421,322.153,9034,5559,252.354,141.322,337.027,140.154,1712648.0
1782689400,59508.3,59640.6,59496.4,59587.2,965.052,468.957,496.095,10560,5687,206.817,255.3,193.208,188.849,736393.45
1782689700,59587.1,59820.4,59567.3,59788.5,1158.543,641.455,517.088,12302,7106,259.916,233.59,286.762,224.74,1032924.075
1782690000,59788.4,59801.4,59691.3,59699.9,591.787,278.351,313.436,5711,2479,117.849,117.172,126.197,154.088,1428921.0
1782690300,59699.9,59775.0,59673.3,59726.4,431.699,206.861,224.838,5795,2929,91.821,76.836,84.102,112.128,586913.61
1782690600,59726.3,59750.4,59625.2,59632.9,397.156,158.574,238.582,4859,2056,78.944,90.326,53.703,113.11,896185.66
1782690900,59632.9,59642.3,59544.7,59550.2,484.432,214.766,269.666,3273,1272,140.736,108.041,56.503,132.499,4398480.0
1782691200,59550.2,59559.1,59357.9,59370.7,831.167,374.083,457.084,11347,5099,131.134,157.216,186.913,232.357,541818.576
1782691500,59370.6,59421.5,59237.6,59421.5,836.154,493.279,342.875,11264,6014,197.957,119.272,227.344,170.18,1192258.6399
1782691800,59421.5,59673.3,59409.6,59557.1,618.391,347.901,270.49,8716,5037,95.921,127.963,188.14,107.046,1337322.0
1782692100,59557.1,59575.0,59320.0,59380.5,510.2,261.046,249.154,10294,4555,103.559,83.139,111.846,114.306,909770.5302
1782692400,59380.5,59382.7,59165.3,59283.7,879.114,433.509,445.605,11169,5302,214.751,172.973,155.82,207.021,890190.4
1782692700,59283.7,59330.6,59180.9,59181.0,422.218,239.561,182.657,6456,3026,119.842,80.387,84.018,69.896,1783943.28
1782693000,59181.0,59226.9,58980.0,59195.0,1540.712,733.47,807.242,17945,9005,326.963,317.892,306.308,386.713,4283209.455
1782693300,59194.9,59195.0,58978.2,59077.7,993.007,420.662,572.345,15083,7266,139.975,218.382,207.938,276.568,1175988.0
1782693600,59077.8,59361.4,59066.2,59355.5,706.385,445.337,261.048,11148,6848,123.231,113.87,236.067,108.688,3018527.4564
1782693900,59355.4,59355.5,59145.1,59288.8,453.501,213.329,240.172,9547,4549,70.54,88.561,96.233,103.938,1170264.96
1782694200,59288.7,59473.7,59274.8,59473.7,528.39,330.115,198.275,9541,5566,102.11,82.524,163.075,81.046,537943.4112
1782694500,59473.8,59678.1,59473.8,59637.3,919.249,532.75,386.499,10412,5927,236.522,190.301,219.822,141.991,3506268.0
1782694800,59637.3,59674.3,59436.1,59448.2,701.84,279.199,422.641,10788,4698,80.518,133.349,147.253,224.148,562732.1555
1782695100,59448.1,59609.4,59447.4,59512.8,356.777,218.23,138.547,7211,3869,82.574,58.231,93.385,51.551,944145.8
1782695400,59512.7,59534.2,59427.4,59462.5,187.636,78.667,108.969,5069,2266,26.361,20.67,31.307,60.209,472897.116
1782695700,59462.5,59493.8,59204.5,59270.1,766.247,333.424,432.823,8934,3703,184.887,169.577,110.289,205.998,870249.05
1782696000,59270.0,59319.3,59213.5,59312.5,473.362,284.715,188.647,7357,3985,103.058,58.735,139.311,97.156,908707.176
1782696300,59312.4,59419.9,59268.0,59276.3,424.151,232.537,191.614,7397,3782,76.244,92.506,114.216,66.919,1203171.32
1782696600,59276.3,59349.9,59170.5,59224.1,469.963,281.069,188.894,9267,4510,163.988,48.749,73.732,93.83,673763.0614
1782696900,59224.1,59470.8,59209.4,59463.0,394.694,270.184,124.51,9861,5844,86.041,22.553,128.726,68.418,380967.65
1782697200,59463.0,59550.0,59463.0,59523.6,459.952,229.219,230.733,7345,3833,94.007,99.096,95.161,93.995,418831.38
1782697500,59523.6,59551.7,59430.3,59532.1,357.668,191.95,165.718,6897,3486,58.545,43.205,93.985,85.457,536633.2005
1782697800,59532.1,59546.0,59403.8,59470.0,270.905,120.411,150.494,5478,2614,20.864,72.209,72.23,51.403,607046.5454
1782698100,59469.9,59509.3,59411.0,59413.0,172.091,87.617,84.474,4029,1925,22.078,10.957,41.318,53.308,281353.185
1782698400,59413.0,59493.9,59320.0,59381.9,299.149,115.812,183.337,7116,3319,29.272,48.405,55.16,97.457,696462.492
1782698700,59381.9,59420.0,59211.9,59217.6,411.32,225.154,186.166,6825,3042,98.128,51.36,90.087,97.982,549423.68
1782699000,59217.5,59249.2,58850.0,58998.3,2490.646,1072.82,1417.826,17778,8155,509.93,676.57,462.684,607.032,3274997.232
1782699300,58998.3,59197.2,58950.3,59110.0,871.625,497.83,373.795,15517,8539,133.542,131.801,263.134,173.124,1189898.6778
1782699600,59110.1,59319.3,59110.1,59274.4,704.402,352.095,352.307,11299,6230,125.204,131.868,153.861,166.264,712337.208
1782699900,59274.4,59576.8,59257.5,59522.8,1912.024,895.678,1016.346,14448,8158,383.641,662.774,409.897,279.113,1697981.624
1782700200,59522.8,59550.0,59477.0,59497.5,1462.89,514.864,948.026,8640,4146,258.635,700.229,195.429,186.785,10057106.5
1782700500,59497.5,59681.4,59490.0,59634.1,1283.198,660.919,622.279,8991,4948,293.321,392.597,296.663,174.232,1432127.334
1782700800,59634.1,59784.9,59616.0,59751.4,1427.516,608.214,819.302,10778,5604,259.534,461.497,268.745,284.154,4978144.2
1782701100,59751.4,59788.0,59681.0,59763.6,855.484,308.22,547.264,6650,3156,133.501,307.473,133.284,187.217,1134294.0
1782701400,59763.6,59763.6,59679.9,59683.8,348.913,146.787,202.126,5036,2103,43.247,78.987,80.812,82.805,831670.625
1782701700,59683.7,59787.0,59683.7,59731.7,1930.609,1367.796,562.813,8497,4628,1005.207,314.457,297.848,201.99,40986915.6
1782702000,59731.8,59975.0,59731.8,59902.4,2359.427,1736.414,623.013,12448,7223,1120.952,289.151,512.438,266.921,21268669.75
1782702300,59902.4,60166.0,59902.4,60057.6,2654.667,1515.354,1139.313,21993,12051,659.985,533.765,692.732,489.103,1977960.0
1782702600,60057.6,60150.0,59960.1,59978.3,674.627,295.271,379.356,8323,3788,96.647,134.972,150.437,182.079,2206116.9
1782702900,59978.2,60000.0,59942.3,59985.0,345.221,141.519,203.702,4660,2299,32.456,74.095,82.673,95.707,1090490.5
1782703200,59985.0,60085.7,59961.0,60075.0,586.768,249.36,337.408,5410,2923,109.666,197.784,100.227,105.38,3207300.0
1782703500,60075.1,60219.4,60034.4,60151.7,867.96,470.237,397.723,8805,4865,170.591,202.558,225.375,143.585,1902101.4936
1782703800,60151.8,60188.0,60002.6,60035.5,598.838,279.264,319.574,6680,2790,147.457,105.77,95.036,162.567,5043780.7
1782704100,60035.4,60038.9,59846.6,59897.5,775.866,213.152,562.714,7116,2705,92.908,170.21,87.792,328.505,980520.0
1782704400,59897.5,59928.3,59850.0,59891.1,397.849,171.862,225.987,5007,2471,55.593,84.871,87.915,107.697,929852.14
1782704700,59891.0,60000.0,59850.3,59967.8,274.624,153.685,120.939,5704,3198,33.154,26.003,81.643,69.115,322709.078
1782705000,59967.8,60057.8,59927.6,59988.1,260.559,136.777,123.782,5104,2586,41.658,31.556,69.057,67.327,790500.0
1782705300,59988.1,60039.5,59932.9,60019.8,185.893,81.066,104.827,4059,2057,28.431,23.485,33.55,58.149,490620.0
1782705600,60019.9,60031.5,59944.1,59970.6,275.479,120.489,154.99,4695,2195,44.981,49.456,52.751,80.026,431880.0
1782705900,59970.5,59980.8,59902.8,59925.8,174.994,86.076,88.918,3411,1527,40.186,26.841,31.043,41.041,568534.3839
1782706200,59925.7,59940.9,59875.0,59897.4,154.433,52.686,101.747,2999,1344,14.134,32.595,25.835,50.142,273676.7034
1782706500,59897.4,59954.2,59879.4,59900.1,144.922,71.546,73.376,3058,1610,17.654,20.945,33.827,35.288,580333.424
1782706800,59900.1,59925.0,59810.5,59921.0,258.658,116.881,141.777,4219,2158,44.546,36.818,49.137,76.389,594198.8325
1782707100,59921.0,59975.1,59912.8,59931.7,166.461,104.399,62.062,3442,1830,22.082,19.894,62.183,24.563,286100.0108
1782707400,59931.8,59939.8,59861.1,59867.0,153.2,69.232,83.968,3046,1283,25.047,33.308,31.363,31.749,326575.576
1782707700,59867.0,59887.7,59778.0,59797.8,372.957,126.491,246.466,4203,1769,52.717,129.227,55.772,88.912,3396221.4
1782708000,59797.8,59817.9,59717.0,59814.5,471.597,270.578,201.019,5256,2781,118.13,57.696,113.702,110.218,499753.1412
1782708300,59814.5,59822.9,59756.8,59812.0,235.423,109.051,126.372,3660,1825,37.961,32.659,49.054,69.677,357125.4
1782708600,59812.0,59885.5,59785.2,59859.0,203.944,117.277,86.667,3258,1823,57.728,37.669,40.48,34.368,504221.596
1782708900,59858.9,59858.9,59764.7,59806.2,134.003,68.391,65.612,2486,1074,25.887,18.354,31.493,32.066,285855.99
1782709200,59806.2,59839.9,59660.1,59667.9,470.111,175.175,294.936,5424,2150,71.997,130.529,76.185,126.047,3106370.1
1782709500,59667.9,59667.9,59436.2,59537.4,1597.593,765.944,831.649,14888,7015,380.249,338.916,303.027,397.9,1193602.44
1782709800,59537.2,59575.2,59360.3,59504.8,996.958,535.722,461.236,10860,5323,288.403,155.071,181.365,235.146,2400157.32
1782710100,59504.9,59691.5,59500.9,59574.4,635.432,388.809,246.623,9294,5085,167.799,104.043,162.864,99.188,780833.6967
1782710400,59574.4,59648.4,59569.9,59635.7,281.771,188.92,92.851,6189,3415,66.453,21.981,81.663,42.99,413414.79
1782710700,59635.8,59694.6,59628.2,59662.2,307.143,206.549,100.594,5488,2930,83.995,14.686,86.942,60.259,761586.3882
1782711000,59662.1,59777.0,59616.5,59777.0,340.028,193.531,146.497,7182,4135,60.174,54.807,82.719,58.902,598875.7545
1782711300,59777.0,59815.2,59690.1,59740.0,290.377,146.452,143.925,4657,2207,65.314,45.149,55.822,70.108,1127828.0
1782711600,59739.9,59904.8,59701.5,59888.7,447.199,264.987,182.212,5642,3390,89.497,62.908,133.329,92.542,476614.5426
1782711900,59888.6,59983.3,59873.8,59900.0,542.724,265.092,277.632,6907,3490,108.66,116.689,112.591,122.311,518248.08
1782712200,59899.9,59975.4,59874.4,59967.1,367.777,234.437,133.34,5129,2765,114.029,39.46,84.286,66.371,610620.6
1782712500,59967.2,60088.0,59935.4,60082.7,692.14,449.181,242.959,6330,3648,192.097,91.733,203.736,116.509,1891560.0
1782712800,60082.7,60200.0,60065.6,60119.8,1291.906,720.245,571.661,9873,5156,327.452,291.747,316.189,213.409,1320998.0
1782713100,60119.7,60175.0,60056.9,60142.2,656.596,361.915,294.681,6804,3372,200.707,118.865,116.348,125.203,962317.0008
1782713400,60142.3,60159.9,60091.7,60149.7,385.335,151.643,233.692,4363,2167,32.071,97.43,84.047,99.193,645815.453
1782713700,60149.7,60325.0,60094.3,60278.3,1667.168,963.573,703.595,13525,7262,463.373,321.381,400.042,300.053,2343224.8
1782714000,60278.2,60308.8,60203.4,60241.6,627.708,298.121,329.587,7168,3427,99.866,121.094,154.652,160.0,753059.2242
1782714300,60241.6,60270.0,60130.1,60140.4,619.873,180.132,439.741,6004,2335,70.627,144.671,80.512,236.119,711104.8192
1782714600,60140.4,60180.0,60084.5,60107.3,465.211,201.511,263.7,4396,1913,95.523,118.784,85.414,108.695,576857.6644
1782714900,60107.3,60107.4,60043.6,60045.6,540.491,220.888,319.603,3789,1563,77.518,151.723,123.301,132.589,1181858.616
1782715200,60045.6,60125.0,60045.4,60048.1,255.261,133.919,121.342,3436,1641,37.785,40.454,69.293,53.78,290309.283
1782715500,60048.2,60098.5,60022.2,60022.2,338.651,173.218,165.433,4250,2025,80.515,75.32,63.171,58.612,848759.427
1782715800,60022.3,60138.7,60022.3,60090.3,335.393,205.777,129.616,4412,2461,94.036,64.305,77.89,38.218,753747.6
1782716100,60090.3,60101.4,60050.6,60051.0,188.406,75.245,113.161,2172,903,31.576,52.676,33.312,43.859,1434593.16
1782716400,60051.1,60054.1,59900.7,60013.1,778.928,283.441,495.487,7121,3227,126.684,185.288,117.775,256.061,1077183.6377
1782716700,60013.1,60027.6,59966.4,59982.1,356.209,172.898,183.311,3925,1909,68.769,74.444,75.783,84.287,640522.1898
1782717000,59982.1,60053.0,59954.6,60053.0,266.75,161.917,104.833,3120,1848,69.377,47.591,70.355,40.833,754728.34
1782717300,60053.0,60162.5,60028.2,60042.8,396.095,227.424,168.671,6215,3113,89.511,42.551,102.572,90.044,526248.8504
1782717600,60042.8,60075.1,60005.4,60027.7,194.088,93.035,101.053,3214,1508,33.644,30.646,44.061,48.906,579010.796
1782717900,60027.7,60119.4,59992.6,60072.1,208.141,117.524,90.617,3029,1650,54.029,37.119,45.811,37.183,390420.0
1782718200,60072.2,60093.0,60032.7,60050.4,172.16,84.89,87.27,2719,1315,30.853,36.632,37.552,35.688,614153.093
1782718500,60050.3,60110.8,60050.3,60085.0,216.417,123.969,92.448,2808,1584,38.853,48.622,62.941,32.163,464581.6274
1782718800,60084.9,60085.0,60017.8,60026.8,197.731,92.83,104.901,2419,979,36.632,42.243,42.203,45.674,413601.9546
1782719100,60026.8,60063.0,60014.9,60060.0,216.368,122.036,94.332,2797,1529,40.597,44.063,59.807,38.913,424433.4
1782719400,60060.0,60108.8,60052.3,60054.3,323.674,165.642,158.032,3063,1634,55.66,112.775,88.291,29.807,859118.2796
1782719700,60054.2,60076.7,59998.9,59998.9,309.224,128.193,181.031,2202,885,52.985,111.885,61.847,51.097,490318.8645
1782720000,59998.9,60070.1,59960.1,60044.1,398.324,194.0,204.324,6289,3247,66.647,70.182,89.347,100.053,801646.872
1782720300,60044.0,60049.7,59868.5,59950.7,549.197,244.163,305.034,6401,2771,72.5,107.934,136.658,154.704,550661.3021
1782720600,59950.8,59988.5,59912.8,59938.3,337.28,157.68,179.6,4741,2279,62.424,98.27,69.079,54.093,1251573.9
1782720900,59938.2,60038.3,59924.6,59966.5,282.937,181.102,101.835,4890,2615,59.558,36.346,85.162,43.377,599619.832
1782721200,59966.4,59989.0,59846.0,59896.1,530.736,187.405,343.331,5349,2290,77.515,91.561,80.255,213.513,618150.3669
1782721500,59896.1,59899.9,59781.8,59803.0,789.868,327.788,462.08,7499,3425,103.581,191.645,176.314,214.312,872302.6
1782721800,59802.8,59885.3,59712.8,59851.5,829.43,424.18,405.25,7745,4112,184.492,182.527,185.472,176.906,1547982.8
1782722100,59851.6,59888.0,59813.1,59867.2,287.28,155.319,131.961,4888,2586,46.713,51.749,75.61,57.718,500534.8575
1782722400,59867.2,59877.7,59775.4,59840.2,171.15,82.436,88.714,3956,1899,12.915,26.937,46.356,41.985,290822.4
1782722700,59840.1,59927.6,59831.2,59889.5,365.684,236.386,129.298,4903,2846,84.271,62.286,115.488,46.08,1067358.1
1782723000,59889.5,59900.0,59850.0,59857.7,174.421,78.63,95.791,2818,1401,24.551,40.884,36.462,40.798,943697.7555
1782723300,59857.6,59857.7,59805.0,59806.9,183.112,75.724,107.388,3203,1418,18.32,39.038,40.628,45.15,318442.432
1782723600,59806.9,59864.9,59777.8,59843.3,262.569,133.447,129.122,4316,2295,46.082,55.329,60.37,49.945,703471.2648
